PMID	DOI	PMCID
7905820	NA	NA
7907777	10.1097/00006250-199404000-00002	NA
7908735	10.1111/j.1365-3024.1994.tb00304.x	NA
7911092	10.1016/0020-7292(94)90062-0	NA
7911282	10.4269/ajtmh.1994.50.529	NA
7916581	10.1111/j.1365-2052.1993.tb00253.x	NA
7916583	10.1111/j.1365-2052.1993.tb00934.x	NA
7925043	NA	NA
7925047	NA	NA
7925050	NA	NA
7925051	NA	NA
7925052	NA	NA
7925059	NA	NA
7925060	NA	NA
7925066	NA	NA
7925067	NA	NA
7925069	NA	NA
7935599	10.1016/0166-6851(94)00011-5	NA
7939945	NA	NA
7941011	NA	NA
7941035	10.1007/bf02239905	NA
7941037	10.1007/bf02239908	NA
7942356	10.1016/0001-706x(94)90094-9	NA
7943954	10.1111/j.1365-2052.1994.tb00109.x	NA
7946043	10.1016/0952-7915(94)90142-2	NA
7949313	10.1111/j.1365-2915.1994.tb00503.x	NA
7949365	10.20506/rst.13.3.808	NA
7953216	10.1093/intqhc/6.2.179	NA
7956860	NA	NA
7956862	NA	NA
7956864	NA	NA
7956868	NA	NA
7962863	10.3168/jds.S0022-0302(94)77184-8	NA
7963705	10.1093/infdis/170.5.1134	NA
7973080	10.1016/0034-5288(94)90073-6	NA
7973876	10.1016/0277-9536(94)90042-6	NA
7974070	10.1097/00007435-199407000-00004	NA
7974076	10.1097/00007435-199407000-00010	NA
7974677	10.1016/0035-9203(94)90100-7	NA
7974763	NA	NA
7974769	NA	NA
7974770	NA	NA
7975114	10.1016/0304-4017(94)90182-1	NA
7975130	NA	NA
7983383	10.1016/0022-1759(94)90319-0	NA
7992345	10.1016/0035-9203(94)90170-8	NA
7995464	10.1016/0020-7292(94)90240-2	NA
7998635	10.2105/ajph.84.12.1947	PMC1615368
8002691	NA	NA
8003941	NA	NA
8009636	10.1177/004947559402400226	NA
8010536	NA	NA
8013744	10.1016/0020-711x(94)90017-5	NA
8018433	10.1038/sj.bdj.4808472	NA
8022657	10.1017/s0031182000076150	NA
8023759	10.1016/0001-706x(94)90107-4	NA
8025331	10.1111/j.1365-2915.1994.tb00164.x	NA
8026347	NA	NA
8026354	NA	NA
8030187	10.1016/0304-4017(94)90034-5	NA
8033766	NA	NA
8033769	NA	NA
8033770	NA	NA
8033771	NA	NA
8033772	NA	NA
8033773	NA	NA
8033774	NA	NA
8033776	NA	NA
8033779	NA	NA
8035016	10.1093/infdis/170.2.313	NA
8036228	10.1007/bf00932670	NA
8036242	10.1007/bf00932685	NA
8036660	10.1016/0035-9203(94)90279-8	NA
8038325	10.1093/clinids/18.4.639	NA
8044670	10.1016/S0007-1935(05)80010-7	NA
8052510	10.1017/s0031182000077416	NA
8055757	NA	NA
8055761	NA	NA
8055762	NA	NA
8055763	NA	NA
8055765	NA	NA
8055766	NA	NA
8055767	NA	NA
8055769	NA	NA
8055773	NA	NA
8061077	10.1080/09540129408258628	NA
8062769	NA	NA
8062771	NA	NA
8062773	NA	NA
8062776	NA	NA
8062779	NA	NA
8062962	NA	NA
8064942	NA	NA
8066391	NA	NA
8067810	10.1080/00034983.1994.11812852	NA
8067811	10.1080/00034983.1994.11812853	NA
8069072	10.1007/bf00205136	NA
8073603	10.1016/0304-4017(94)90111-2	NA
8073604	10.1016/0304-4017(94)90112-0	NA
8073607	10.1016/0304-4017(94)90115-5	NA
8074255	10.4269/ajtmh.1994.51.214	NA
8076170	10.1016/s0007-1935(05)80153-8	NA
8078526	10.1016/0166-6851(94)90137-6	NA
8084662	10.1017/s0031182000076277	NA
8091637	10.1007/bf01839257	NA
8093101	10.1016/0006-2952(94)90359-x	NA
8094592	10.1016/0001-706x(93)90015-4	NA
8095444	10.1016/0305-0491(93)90357-b	NA
8095631	10.1016/0140-6736(93)90494-2	NA
8096250	10.1093/jmedent/30.2.457	NA
8096871	NA	NA
8097584	10.1017/s0031182000074771	NA
8098147	10.1017/s0031182000075090	NA
8098863	10.1016/0028-3908(93)90158-y	NA
8098898	10.1016/0001-706x(93)90024-6	NA
8098899	10.1016/0001-706x(93)90025-7	NA
8098900	10.1016/0001-706x(93)90026-8	NA
8100129	10.1128/aac.37.5.1050	PMC187894
8102796	10.1017/s0031182000079361	NA
8103625	10.1016/0001-706x(93)90065-j	NA
8105816	10.1111/j.1699-0463.1993.tb00158.x	NA
8107176	NA	NA
8109056	10.1007/bf02250874	NA
8112303	NA	PMC394889
8112417	10.1093/ejo/15.6.513	NA
8116059	NA	NA
8122921	10.1080/00034983.1993.11812815	NA
8122923	10.1080/00034983.1993.11812817	NA
8125414	10.1159/000292524	NA
8127915	10.1073/pnas.91.5.1959	PMC43284
8128577	10.1016/0304-4017(93)90204-z	NA
8128607	10.1016/0165-2427(94)90012-4	NA
8134629	NA	NA
8134638	NA	NA
8134647	NA	NA
8136490	10.1016/0962-8479(93)90080-H	NA
8136764	NA	PMC225863
8145572	10.1016/0378-8741(93)90065-d	NA
8150987	10.1080/15321819408009572	NA
8151184	NA	NA
8153123	10.1007/bf00932621	NA
8153992	10.1016/0035-9203(94)90486-3	NA
8154014	10.1016/0035-9203(94)90512-6	NA
8160965	10.1021/ac00079a011	NA
8161761	10.1016/0962-8479(94)90098-1	NA
8161844	10.1111/j.1365-2915.1994.tb00383.x	NA
8161849	10.1111/j.1365-2915.1994.tb00389.x	NA
8163175	10.1016/0378-1119(94)90127-9	NA
8171838	10.1016/0304-4017(94)90173-2	NA
8181431	NA	NA
8181438	NA	NA
8181444	NA	NA
8184633	NA	NA
8185359	10.1136/adc.70.4.281	PMC1029778
8187653	NA	NA
8187654	NA	NA
8187655	NA	NA
8187656	NA	NA
8190976	NA	NA
8190988	NA	NA
8203293	10.1016/0001-706x(94)90037-x	NA
8208585	10.1111/j.1365-3024.1994.tb00331.x	NA
8212022	10.1016/0300-483x(93)90009-h	NA
8219180	10.1016/0962-8479(93)90054-2	NA
8223301	NA	NA
8223308	NA	NA
8225743	10.1093/ije/22.4.677	NA
8225745	10.1093/ije/22.4.692	NA
8230180	NA	NA
8230400	10.1111/j.1365-2885.1993.tb00176.x	NA
8233561	10.1111/j.1365-3024.1993.tb00632.x	NA
8233588	10.1017/s0031182000079221	NA
8233589	10.1017/s0031182000079233	NA
8235751	10.1016/0277-9536(93)90251-x	NA
8236479	10.1007/bf02236519	NA
8236792	10.1016/0165-2427(93)90060-h	NA
8239080	10.1111/j.1365-2052.1993.tb00323.x	NA
8240417	10.1016/0006-2952(93)90329-u	NA
8245934	NA	NA
8249058	10.1016/0035-9203(93)90007-d	NA
8249071	10.1016/0035-9203(93)90023-j	NA
8249241	10.1016/0304-4017(93)90116-5	NA
8249244	10.1016/0304-4017(93)90119-8	NA
8250273	10.1016/s0940-9602(11)80111-1	NA
8250625	10.1080/00034983.1993.11812778	NA
8250629	10.1080/00034983.1993.11812782	NA
8258977	10.1016/0378-8741(93)90036-5	NA
8261947	NA	NA
8261949	NA	NA
8261952	NA	NA
8261955	NA	NA
8261956	NA	NA
8261957	NA	NA
8261960	NA	NA
8261962	NA	NA
8261963	NA	NA
8261965	NA	NA
8261966	NA	NA
8261967	NA	NA
8261972	NA	NA
8261973	NA	NA
8261975	NA	NA
8261978	NA	NA
8266420	10.1016/0035-9203(93)90101-u	NA
8266622	10.1177/030098589303000501	NA
8268484	10.1111/j.1365-2915.1993.tb00698.x	NA
8268493	10.1111/j.1365-2915.1993.tb00707.x	NA
8268494	10.1111/j.1365-2915.1993.tb00708.x	NA
8279058	NA	NA
8279062	NA	NA
8279063	NA	NA
8279070	NA	NA
8280413	10.1097/00002030-199311000-00010	NA
8284897	10.1007/bf01839168	NA
8291183	10.1016/0304-4017(93)90002-5	NA
8291189	10.1016/0304-4017(93)90015-f	NA
8291738	10.1111/j.1365-2052.1993.tb00341.x	NA
8293709	NA	NA
8293711	NA	NA
8296359	10.1016/0035-9203(93)90265-r	NA
8300096	10.1136/sti.70.1.3	PMC1195170
8306160	10.1111/j.1464-410x.1993.tb16303.x	NA
8306897	NA	NA
8306899	NA	NA
8306901	NA	NA
8306902	NA	NA
8306903	NA	NA
8306905	NA	NA
8306908	NA	NA
8306910	NA	NA
8306911	NA	NA
8306913	NA	NA
8310636	10.1016/0165-2427(93)90158-z	NA
8310648	10.1016/0165-2427(93)90186-8	NA
8310653	10.1016/0165-2427(93)90190-f	NA
8310657	NA	NA
8310658	10.1016/0165-2427(93)90164-y	NA
8311577	10.1080/00034983.1993.11812803	NA
8311581	10.1080/00034983.1993.11812807	NA
8316432	10.1017/s0031182000067093	NA
8317113	10.1177/019394599301500303	NA
8318180	10.1097/00002030-199305000-00019	NA
8322723	10.1016/0889-5406(93)70026-K	NA
8323409	NA	NA
8331766	10.1001/jama.270.5.629	NA
8332381	10.1111/j.1365-3024.1993.tb00608.x	NA
8332486	10.1093/nar/21.11.2783	PMC309634
8337477	10.1016/0034-5288(93)90124-x	NA
8337711	10.1016/0035-9203(93)90461-x	NA
8337730	10.1016/0035-9203(93)90494-b	NA
8337731	10.1016/0035-9203(93)90495-c	NA
8344406	10.1006/expr.1993.1060	NA
8350080	NA	NA
8352382	10.4269/ajtmh.1993.49.106	NA
8352388	10.4269/ajtmh.1993.49.25	NA
8355996	10.1017/s0031182000079385	NA
8356750	10.1177/004947559302300321	NA
8357087	10.4269/ajtmh.1993.49.245	NA
8359019	10.1016/0305-0491(93)90234-v	NA
8367656	NA	NA
8369033	10.1136/bmj.306.6878.612	PMC1676956
8369555	10.1111/j.1365-2915.1993.tb00679.x	NA
8369566	10.1111/j.1365-2915.1993.tb00691.x	NA
8372423	10.1080/01652176.1993.9694372	NA
8383313	10.1017/s0031182000074941	NA
8386099	10.1017/s0950268800068357	PMC2272243
8396859	10.4269/ajtmh.1993.49.335	NA
8400399	10.20506/rst.12.2.710	NA
8400400	10.20506/rst.12.2.709	NA
8407163	NA	NA
8412248	10.1016/0378-8741(93)90024-y	NA
8414998	10.1093/nar/21.18.4392	PMC310078
8421052	10.1083/jcb.120.2.339	PMC2119522
8422579	10.1016/0006-8993(93)90409-g	NA
8429305	10.1099/0022-1317-74-2-305	NA
8430496	10.1016/0165-2427(93)90038-6	NA
8432098	10.1111/j.1600-0528.1993.tb00711.x	NA
8438513	10.1177/004947559302300112	NA
8438521	10.1177/004947559302300123	NA
8446463	10.1111/j.1365-3024.1993.tb00589.x	NA
8447062	10.1016/0304-4017(93)90074-w	NA
8447066	10.1016/0304-4017(93)90078-2	NA
8447067	10.1016/0304-4017(93)90079-3	NA
8447158	10.1016/0264-410x(93)90191-y	NA
8451827	10.1016/0378-1135(93)90165-4	NA
8452188	NA	NA
8453032	10.1097/00001756-199301000-00006	NA
8454031	10.1006/expr.1993.1025	NA
8454354	NA	PMC281390
8459833	10.1016/0166-6851(93)90105-7	NA
8461812	10.1136/bmj.306.6878.621	PMC1676947
8461886	10.1111/j.1550-7408.1993.tb04892.x	NA
8465404	10.1016/0035-9203(93)90431-o	NA
8466133	10.1164/ajrccm/147.4.958	NA
8467809	NA	PMC413376
8468577	NA	NA
8470299	NA	NA
8475038	10.1007/bf00932252	NA
8480861	10.4269/ajtmh.1993.48.530	NA
8486494	10.1097/00004424-199303000-00017	NA
8488580	10.1177/004947559302300212	NA
8498004	10.1136/vr.132.17.440	NA
8498720	10.1111/j.1365-2052.1993.tb00932.x	NA
8498721	10.1111/j.1365-2052.1993.tb00933.x	NA
8498722	10.1111/j.1365-2052.1993.tb00936.x	NA
8506139	10.1093/nar/21.10.2453	PMC309546
8506705	10.1159/000422341	NA
8510109	10.1093/jmedent/30.3.503	NA
8513735	NA	NA
8513739	NA	NA
8516628	NA	NA
8517707	10.1128/aac.37.5.1163	PMC187923
8517708	10.1128/aac.37.5.1167	PMC187924
8517805	10.1016/0003-9969(93)90141-8	NA
8518439	10.20506/rst.12.1.667	NA
8521116	10.1111/j.1600-0722.1995.tb00025.x	NA
8521242	10.1016/0742-8413(95)00029-n	NA
8524884	10.1079/pns19950006	NA
8525279	NA	NA
8533311	10.1016/0165-2427(94)05406-i	NA
8533664	10.1016/0001-706x(95)00091-r	NA
8540241	10.1007/bf01839312	NA
8541585	10.1111/j.1365-2915.1995.tb00005.x	NA
8541591	10.1111/j.1365-2915.1995.tb00012.x	NA
8541599	10.1111/j.1365-2915.1995.tb00021.x	NA
8542995	10.1006/expr.1995.1147	NA
8544228	NA	NA
8552987	10.1111/j.1365-3083.1995.tb03706.x	NA
8560757	10.1007/bf01839322	NA
8568279	10.1006/jipa.1995.1095	NA
8571154	10.1016/0277-9536(94)00400-n	NA
8571157	10.1016/0277-9536(95)00155-z	NA
8575259	10.1002/9780470514771.ch12	NA
8577324	10.1016/0166-6851(95)00110-m	NA
8587800	10.1017/s0031182000065057	NA
8588309	10.1016/0378-1135(95)00008-x	NA
8592771	NA	NA
8592987	10.1128/aac.39.12.2606	PMC162997
8593394	10.20506/rst.14.3.870	NA
8593395	10.20506/rst.14.3.869	NA
8594674	10.1016/0035-9203(95)90414-x	NA
8594689	10.1016/0035-9203(95)90434-4	NA
8594695	10.1016/0035-9203(95)90442-5	NA
8600763	10.4269/ajtmh.1996.54.265	NA
8602001	10.1016/s0140-6736(96)90076-8	NA
8604618	10.3109/00016349609033298	NA
8610544	10.1016/0001-706x(95)00112-r	NA
8613398	NA	PMC173999
8617336	10.1006/expr.1996.0014	NA
8625854	NA	NA
8625857	NA	NA
8625859	NA	NA
8625860	NA	NA
8625861	NA	NA
8625862	NA	NA
8625864	NA	NA
8628569	NA	NA
8628571	NA	NA
8631382	10.1006/expr.1996.0038	NA
8633247	10.1126/science.272.5267.1502	NA
8634858	10.1016/s0007-1935(96)80090-x	NA
8634859	10.1016/s0007-1935(96)80091-1	NA
8641501	10.1016/s0015-0282(16)58342-3	NA
8645797	10.1093/clinids/21.4.1035	NA
8645909	10.1007/s001289900079	NA
8645913	10.1007/s001289900083	NA
8645914	10.1007/s001289900084	NA
8649263	NA	NA
8652717	10.1258/0956462961917104	NA
8654538	10.1006/expr.1996.0054	NA
8656907	10.1016/s0140-6736(96)90809-0	NA
8659325	10.1016/0001-706x(95)00129-3	NA
8659326	10.1016/0001-706x(95)00132-x	NA
8661875	10.1007/s001289900127	NA
8665122	10.1136/bjsm.30.1.61	PMC1332268
8665377	10.1111/j.1365-3156.1996.tb00019.x	NA
8666286	10.1016/0378-1119(95)00895-0	NA
8673816	10.1046/j.1365-3156.1996.d01-6.x	NA
8675307	NA	PMC174036
8689970	NA	NA
8689971	NA	NA
8689976	NA	NA
8689980	NA	NA
8691367	NA	NA
8698011	NA	NA
8699449	10.1093/jmedent/33.4.559	NA
8702965	NA	NA
8704946	10.1016/0378-4347(95)00510-2	NA
8706601	NA	NA
8708371	10.1016/s0163-4453(96)91374-2	NA
8714765	NA	NA
8714768	NA	NA
8720560	10.1016/0304-4017(95)00840-3	NA
8723887	NA	NA
8729629	10.1080/00034983.1996.11813027	NA
8729632	10.1080/00034983.1996.11813030	NA
8730306	10.1016/s0035-9203(96)90470-8	NA
8733411	10.1016/s0962-8479(96)90072-6	NA
8735423	10.1111/j.1365-2885.1996.tb00027.x	NA
8739146	10.3109/00016359609006018	NA
8747903	10.1016/0304-4017(95)00788-6	NA
8747904	10.1016/0304-4017(95)00787-4	NA
8747913	10.1016/0304-4017(95)00794-1	NA
8750682	10.1016/0304-4017(95)00796-2	NA
8752259	10.1016/0029-7844(96)00205-0	NA
8756016	NA	NA
8756033	NA	NA
8756037	NA	NA
8756039	NA	NA
8756045	NA	NA
8756052	NA	NA
8756057	NA	NA
8756061	NA	NA
8758084	10.1016/s0035-9203(96)90260-6	NA
8758091	10.1016/s0035-9203(96)90269-2	NA
8760961	10.1017/s0950268800001230	PMC2271689
8761576	10.1016/s0035-9203(96)90120-0	NA
8774301	NA	NA
8780451	NA	NA
8783962	10.1177/004947559602600314	NA
8784502	10.1111/j.1749-6632.1996.tb53527.x	NA
8789702	10.1111/j.1365-2885.1995.tb00628.x	NA
8791852	10.1016/s0007-1935(96)80038-8	NA
8793625	10.1016/0020-7292(96)02651-3	NA
8796822	NA	NA
8801562	10.1007/s004360050108	NA
8804163	10.1016/0304-4017(95)00894-2	NA
8807777	10.1016/0165-2427(95)05537-1	NA
8809977	NA	NA
8811849	10.1017/s0031182000082019	NA
8811850	10.1017/s0031182000082020	NA
8811851	10.1017/s0031182000082032	NA
8812559	10.1006/jipa.1996.0003	NA
8817830	10.1016/0264-410x(95)00221-l	NA
8825504	NA	NA
8826815	10.1016/S0140-6736(96)02134-4	NA
8833237	10.1007/s003359900051	NA
8834740	10.1111/j.1365-2915.1996.tb00079.x	NA
8834745	10.1111/j.1365-2915.1996.tb00084.x	NA
8838444	10.1111/j.1365-2125.1996.tb00175.x	NA
8838487	10.1016/0010-7824(95)00268-5	NA
8839672	10.1007/BF03190272	NA
8840593	NA	NA
8840598	NA	NA
8840599	NA	NA
8840600	NA	NA
8842992	10.1016/s0163-4453(96)92719-x	NA
8843254	10.1093/infdis/174.supplement_2.s240	NA
8847087	10.1016/0165-2478(95)02437-9	NA
8848306	NA	NA
8851860	10.1017/s0031182000084778	NA
8854463	10.1111/j.1467-7717.1996.tb01040.x	NA
8856028	10.1007/bf01718249	NA
8858700	10.1016/0887-8994(96)00115-4	NA
8879763	10.1093/clinids/23.3.449	NA
8887336	10.1111/j.1365-2915.1996.tb00739.x	NA
8888551	10.1016/0304-4017(95)00915-9	NA
8893690	NA	NA
8893907	10.1080/09540129650125524	NA
8896210	10.1016/0165-2427(96)05572-9	NA
8896224	10.1016/0165-2427(96)05586-9	NA
8898468	NA	NA
8898471	NA	NA
8903238	10.3201/eid0203.960314	PMC2626805
8904044	NA	NA
8904047	NA	NA
8904054	NA	NA
8904058	NA	NA
8904061	NA	NA
8910653	10.1016/0001-706x(96)00010-1	NA
8911444	10.1111/j.1365-3156.1996.tb00085.x	NA
8917858	NA	NA
8918000	NA	NA
8918001	NA	NA
8918002	NA	NA
8918013	NA	NA
8918014	NA	NA
8918015	NA	NA
8918267	10.1016/0378-1119(96)00252-1	NA
8921084	10.1093/oxfordjournals.humrep.a019537	NA
8921125	10.1093/oxfordjournals.humrep.a019478	NA
8923559	10.1177/102538239600300309	NA
8926077	NA	PMC174345
8935480	10.1093/qjmed/89.8.591	NA
8937236	10.1177/004947559602600414	NA
8938850	10.1016/s0034-5288(96)90066-1	NA
8940669	10.1258/0956462961918374	NA
8940966	10.4269/ajtmh.1996.55.127	NA
8940984	10.4269/ajtmh.1996.55.521	NA
8940985	10.4269/ajtmh.1996.55.525	NA
8943146	10.1016/0166-6851(96)02687-4	NA
8944082	10.1080/00034983.1996.11813067	NA
8944083	10.1080/00034983.1996.11813068	NA
8948321	10.1006/expr.1996.0120	NA
8948324	10.1006/expr.1996.0123	NA
8959149	10.1016/s0962-8479(96)90118-5	NA
8966761	10.1007/bf02250692	NA
8973435	10.1016/s0140-6736(96)12006-7	NA
8976699	10.1136/bjo.80.10.890	PMC505643
8978229	10.1136/bmj.313.7071.1527	PMC2353029
8979421	10.1016/s0007-1935(96)80117-5	NA
8979423	10.1016/s0007-1935(96)80119-9	NA
8984178	NA	NA
8985196	10.1093/infdis/175.1.57	PMC3372419
8988870	10.1016/s0165-2427(96)05692-9	NA
8991234	NA	NA
8991236	NA	NA
8991244	NA	NA
8991246	NA	NA
8991249	NA	NA
8994131	10.1111/j.1365-2915.1996.tb00750.x	NA
8994132	10.1111/j.1365-2915.1996.tb00751.x	NA
8994134	10.1111/j.1365-2915.1996.tb00753.x	NA
8994143	10.1111/j.1365-2915.1996.tb00762.x	NA
8997842	NA	NA
8997844	NA	NA
8997845	NA	NA
8997850	NA	NA
8997859	NA	NA
8997862	NA	NA
8997865	NA	NA
9003589	10.1007/s002849900154	NA
9004475	10.1136/vr.140.1.13	NA
9015508	10.1016/s0035-9203(96)90423-x	NA
9021316	10.1111/j.1600-0722.1996.tb00132.x	NA
9025599	NA	NA
9026155	10.1007/s001289900006	NA
9030023	10.1177/004947559702700118	NA
9030024	10.1177/004947559702700119	NA
9030661	10.1006/expr.1996.4117	NA
9030669	10.1006/expr.1996.4124	NA
9032293	10.1128/mcb.17.3.1666	PMC231891
9042036	10.1017/s0950268896007200	PMC2808773
9061882	10.1023/a:1005705131222	NA
9066922	10.1002/(SICI)1097-0185(199703)247:3&lt;432::AID-AR16&gt;3.0.CO;2-Q	NA
9080682	10.1023/b:appa.0000031790.30821.57	NA
9085918	10.1006/expr.1996.4140	NA
9086138	10.1086/513979	NA
9088973	10.1093/intimm/9.3.349	NA
9089109	10.1007/s002510050233	NA
9089726	10.1007/s004360050247	NA
9094916	10.1093/ajcn/65.4.1168S	NA
9103685	NA	NA
9105324	NA	NA
9106200	10.1016/s0166-6851(97)02831-4	NA
9106954	10.1016/s0304-4017(96)01080-1	NA
9107367	10.1016/s0001-706x(96)00645-6	NA
9135262	10.1136/adc.76.3.219	PMC1717090
9136662	10.1007/s001289900429	NA
9140509	10.1016/s0001-706x(96)00601-8	NA
9141665	10.1111/j.1574-6968.1997.tb10336.x	NA
9145568	NA	NA
9145569	NA	NA
9149398	10.1016/s0305-0491(96)00274-x	NA
9153735	10.1097/00007435-199705000-00006	NA
9164602	10.1016/s0001-706x(97)00655-4	NA
9170288	10.1021/np970030o	NA
9171834	10.1038/ng0697-194	NA
9174974	10.1016/s0378-8741(97)01521-3	NA
9180601	10.4269/ajtmh.1997.56.515	NA
9183076	NA	NA
9185386	NA	NA
9185396	NA	NA
9185406	NA	NA
9185409	NA	NA
9185416	NA	NA
9185420	NA	NA
9185423	NA	NA
9186382	10.1016/S0140-6736(97)02038-2	NA
9189216	10.1097/00002030-199707000-00010	NA
9189217	10.1097/00002030-199707000-00011	NA
9190017	10.20506/rst.15.4.980	NA
9195705	10.1016/s0304-4017(96)01146-6	NA
9195736	10.1016/s0304-4017(96)01128-4	NA
9195737	10.1016/s0304-4017(96)01129-6	NA
9196003	10.1007/s003359900492	NA
9196757	10.1016/s0035-9203(97)90207-8	NA
9196766	10.1016/s0035-9203(97)90220-0	NA
9198897	10.1038/scientificamerican0697-74	NA
9199698	NA	NA
9199699	NA	NA
9203310	10.1007/bf02632326	NA
9203313	10.1007/bf02632330	NA
9207731	10.1017/s0950268897007474	PMC2808814
9207739	10.1006/expr.1997.4152	NA
9209995	10.1016/s0886-3350(97)80217-9	NA
9210695	NA	PMC163969
9211751	10.1007/s002510050268	NA
9215508	10.1016/s1054-139x(96)00293-5	NA
9217700	NA	NA
9218545	10.1007/s002510050288	NA
9218546	10.1007/s002510050289	NA
9220140	NA	NA
9231209	10.1016/s0035-9203(97)90093-6	NA
9231211	10.1016/s0035-9203(97)90097-3	NA
9234414	10.1016/s0167-5877(96)01100-2	NA
9236824	10.1046/j.1365-3156.1997.d01-322.x	NA
9239845	10.1016/s0165-2427(96)05758-3	NA
9243044	10.1086/514513	NA
9249650	NA	NA
9253663	10.1016/s0020-7292(97)02886-5	NA
9257337	NA	NA
9259499	10.1258/0956462971920668	NA
9263358	10.1097/00007435-199708000-00001	NA
9265194	10.1055/s-2006-957683	NA
9266665	10.1023/a:1005863520483	NA
9267076	10.1016/s0167-5699(97)81055-9	NA
9278944	10.1046/j.1365-3024.1997.d01-214.x	NA
9284385	10.3201/eid0303.970317	PMC2627638
9288809	10.4269/ajtmh.1997.57.162	NA
9290198	10.1136/vr.141.7.176	NA
9291074	10.4102/jsava.v68i2.870	NA
9291643	NA	NA
9299827	NA	NA
9307025	10.1042/bj3260755	PMC1218730
9307760	10.1093/qjmed/90.4.263	NA
9309825	NA	NA
9313694	NA	NA
9322642	10.1016/s0002-9378(97)70164-9	NA
9332980	NA	NA
9333058	NA	PMC164103
9337001	NA	NA
9337005	NA	NA
9337012	NA	NA
9345715	10.1023/a:1005990303552	NA
9345716	10.1023/a:1005942420390	NA
9345743	NA	NA
9349448	10.1093/qjmed/90.9.563	NA
9351998	10.1016/s0001-706x(97)00067-3	NA
9352559	NA	NA
9352562	NA	NA
9355131	10.1098/rstb.1997.0124	PMC1692020
9358645	10.1021/np970217f	NA
9364820	10.5935/0305-7518.19970028	NA
9365802	10.1016/s0361-9230(97)00305-5	NA
9366626	10.1093/oxfordjournals.aje.a009354	NA
9370032	10.3109/00016359709114972	NA
9373654	10.1016/s0035-9203(97)90284-4	NA
9376097	NA	NA
9379055	NA	NA
9383768	NA	NA
9386793	10.1016/s0001-706x(97)00090-9	NA
9403500	10.1111/j.1348-0421.1997.tb01925.x	NA
9404840	10.1016/s0304-4017(97)00021-6	NA
9406897	10.1016/s0378-8741(97)00093-7	NA
9415031	10.1046/j.1365-2567.1997.00330.x	PMC1364063
9415586	10.1097/00004032-199801000-00011	NA
9429333	NA	NA
9431650	NA	NA
9437826	10.1016/s0165-2427(97)00068-8	NA
9442052	10.1074/jbc.273.4.2118	NA
9443328	10.1016/s0167-5877(97)00019-6	NA
9444078	10.1023/a:1005966730387	NA
9447257	10.1016/s0003-9969(97)00081-2	NA
9449279	NA	PMC105474
9451518	10.1007/s004040050191	NA
9452294	10.4269/ajtmh.1998.58.64	NA
9455524	10.1086/516281	NA
9463665	10.1016/s0035-9203(97)90023-7	NA
9463854	10.1002/(sici)1097-0258(19980115)17:1&lt;111::aid-sim741&gt;3.0.co;2-t	NA
9465181	10.1016/s0140-6736(97)90038-6	NA
9467889	10.1016/s0742-8413(97)00104-7	NA
9469463	NA	NA
9472302	10.1046/j.1365-3156.1997.d01-238.x	NA
9477493	10.1016/s0304-4017(97)00065-4	NA
9477546	NA	NA
9486106	10.1046/j.1365-2567.1997.00350.x	PMC1363794
9487430	NA	NA
9487433	NA	NA
9487435	NA	NA
9487436	NA	NA
9491170	NA	NA
9491181	NA	NA
9491760	10.1055/s-2006-957354	NA
9495118	NA	NA
9495139	NA	NA
9498431	10.1086/514243	NA
9498474	10.1086/517818	NA
9498798	NA	NA
9500614	10.1038/nm0398-358	PMC3836255
9509027	10.1017/s0031182097002060	NA
9512986	10.1016/s0020-7519(97)00154-9	NA
9515379	NA	NA
9529737	NA	NA
9529738	NA	NA
9529739	NA	NA
9529741	NA	NA
9529742	NA	NA
9529743	NA	NA
9529744	NA	NA
9529745	NA	NA
9529746	NA	NA
9529747	NA	NA
9529748	NA	NA
9529749	NA	NA
9529751	NA	NA
9529752	NA	NA
9529754	NA	NA
9530697	NA	NA
9535549	10.1007/s001090050205	NA
9538575	10.1093/jmedent/35.2.148	NA
9554286	NA	NA
9557132	10.1111/j.1439-0450.1998.tb00772.x	NA
9557199	10.1007/s001289900668	NA
9557419	NA	NA
9557435	NA	NA
9557438	NA	NA
9557444	NA	NA
9561699	10.1016/s0304-4017(97)00161-1	NA
9561716	10.1016/s0304-4017(97)00150-7	NA
9567310	10.20506/rst.16.3.1077	NA
9573061	NA	PMC108135
9581877	NA	NA
9586523	NA	NA
9588239	10.1016/s0001-706x(97)00109-5	NA
9590689	10.1038/29972	NA
9595188	10.1007/s001289900687	NA
9604071	10.1093/qjmed/91.3.191	NA
9604528	NA	NA
9604529	NA	NA
9604532	NA	NA
9604535	NA	NA
9610640	10.1007/s004360050419	NA
9613470	10.1016/s0165-2427(97)00087-1	NA
9614449	10.1080/00034989860120	NA
9614455	10.1080/00034989860184	NA
9617673	10.1016/s1010-5182(98)80047-4	NA
